"SID","count","L1.beepvar","L1.A_rude","L1.E_quiet","L1.C_lazy","L1.N_relaxed","L1.N_depressed","L1.E_outgoing","L1.A_kind","L1.C_reliable","L1.N_worried","L1.pos_emo","L1.neg_emo","L1.authentic","L1.self_esteem","L1.happy","L1.lonely","L1.aca_motiv","L1.around_others","L1.connected","L2.GPA","L2.life_sat","L2.friendship_sat","L2.community_sat","L2.academic_sat","L2.psych_sat","L2.procrastinate","L2.gender","L2.age"
10367,52,47,1.05405405405405,5,2,2,1,1,4.24324324324324,4,4,3,3,4,3,3,2,5,2,1,NA,14,15,14,15,15,3,2,19
10367,52,48,1.05405405405405,5,2,2,1,1,4.24324324324324,3,4,3,2,4,3,3,2,4,2,1,NA,14,15,14,15,15,3,2,19
10367,52,49,1,4,2,2,2,1,4,3,4,3,3,4,3,3,2,4,3,2,NA,14,15,14,15,15,3,2,19
10367,52,50,1,5,1,2,2,1,4,5,4,3,3,5,3,2,2,5,2,2,NA,14,15,14,15,15,3,2,19
10367,52,52,1,5,2,2,1,1,4,4,3,2,3,4,3,3,2,3,1,2,NA,14,15,14,15,15,3,2,19
10367,52,53,1.05405405405405,5,3,2,3,1,4.24324324324324,4,4,2,4,3,3,2,1,3,1,1,NA,14,15,14,15,15,3,2,19
10367,52,54,1,5,3,2,3,1,4,3,4,2,3,4,2,2,2,3,1,1,NA,14,15,14,15,15,3,2,19
10367,52,55,1.05405405405405,5,3,3,2,1,4.24324324324324,3,3,3,2,3,3,3,1,4,2,1,NA,14,15,14,15,15,3,2,19
10367,52,57,1.05405405405405,3,3,3,1,3,4.24324324324324,3,3,3,1,4,3,3,1,3,3,3,NA,14,15,14,15,15,3,2,19
10367,52,58,1,5,3,3,2,1,4,4,3,3,3,4,3,3,1,3,2,1,NA,14,15,14,15,15,3,2,19
10367,52,59,1,5,2,3,1,1,4,4,3,3,2,4,3,3,1,3,2,1,NA,14,15,14,15,15,3,2,19
10365,54,1,1,5,1,4,2,3,3,5,3,4,3,5,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,7,1,1,1,1,2,5,3,3,5,3,4,3,1,2,1,5,3,5,NA,10,11,13,12,5,3,2,18
10365,54,8,1,2,3,1,3,3,4,5,5,1,5,5,1,2,1,5,1,3,NA,10,11,13,12,5,3,2,18
10365,54,9,1,5,1,3,1,2,5,5,3,3,2,5,3,3,1,5,4,3,NA,10,11,13,12,5,3,2,18
10365,54,10,1,4,1,3,1,3,4,5,3,2,2,3,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,11,1.20408163265306,5,2,4,3,1,3.59183673469388,3,5,1,2,3,1,2,1,5,1,1,NA,10,11,13,12,5,3,2,18
10365,54,12,1,2,1,3,1,5,4,5,3,4,2,5,2,4,1,5,5,5,NA,10,11,13,12,5,3,2,18
10365,54,13,1,3,1,4,1,4,3,3,2,3,1,5,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,14,1,4,1,4,1,1,4,5,1,3,2,5,3,3,1,3,3,1,NA,10,11,13,12,5,3,2,18
10365,54,15,1,5,1,4,1,3,4,5,1,3,3,5,3,2,1,4,3,1,NA,10,11,13,12,5,3,2,18
10365,54,16,1,1,1,4,1,5,3,4,1,5,1,5,4,5,1,3,5,5,NA,10,11,13,12,5,3,2,18
10365,54,17,1,5,1,2,1,1,3,4,4,3,4,5,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,18,1,5,1,3,1,1,5,5,3,2,1,3,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,19,1,2,1,3,1,4,4,5,3,5,1,5,5,5,1,5,3,3,NA,10,11,13,12,5,3,2,18
10365,54,20,1,3,3,3,2,3,3,5,3,4,2,5,3,4,2,4,3,4,NA,10,11,13,12,5,3,2,18
10365,54,21,1,2,2,3,1,3,3,4,3,3,3,4,3,2,1,5,3,3,NA,10,11,13,12,5,3,2,18
10365,54,22,1,2,2,5,1,2,4,5,1,3,1,5,3,4,1,3,3,5,NA,10,11,13,12,5,3,2,18
10365,54,23,1,2,1,5,1,3,4,5,1,5,1,5,4,5,1,5,5,5,NA,10,11,13,12,5,3,2,18
10365,54,24,1,3,2,4,1,3,4,4,2,3,1,5,3,4,1,4,3,4,NA,10,11,13,12,5,3,2,18
10365,54,25,1,1,3,5,1,4,4,5,1,5,1,5,3,5,1,3,4,5,NA,10,11,13,12,5,3,2,18
10365,54,26,1,5,5,5,1,1,3,4,1,3,1,3,3,4,1,1,1,1,NA,10,11,13,12,5,3,2,18
10365,54,27,2,3,1,2,4,2,3,3,4,3,4,5,2,3,3,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,28,1,5,3,5,1,3,4,4,3,4,2,4,2,4,1,5,3,4,NA,10,11,13,12,5,3,2,18
10365,54,29,1,4,2,4,1,3,3,4,2,2,3,4,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,30,1,5,4,5,1,3,3,3,2,2,2,3,3,3,1,3,2,1,NA,10,11,13,12,5,3,2,18
10365,54,31,1,5,2,5,1,1,3,3,4,1,2,4,3,3,1,4,3,1,NA,10,11,13,12,5,3,2,18
10365,54,32,2,5,2,4,1,1,3,3,4,3,2,4,2,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,33,1,5,3,5,1,1,3,5,5,3,1,4,2,2,1,3,1,1,NA,10,11,13,12,5,3,2,18
10365,54,34,2,5,3,4,1,1,4,5,1,3,1,5,3,4,1,3,1,1,NA,10,11,13,12,5,3,2,18
10365,54,35,1,3,2,2,1,3,4,3,3,3,2,5,3,3,1,5,3,4,NA,10,11,13,12,5,3,2,18
10365,54,36,1,2,2,5,1,5,3,5,2,4,1,5,3,4,1,4,5,4,NA,10,11,13,12,5,3,2,18
10365,54,37,1,5,3,4,1,1,3,3,3,2,2,3,2,3,1,4,1,1,NA,10,11,13,12,5,3,2,18
10365,54,38,1,4,2,5,1,1,5,5,2,3,1,5,3,3,1,3,3,3,NA,10,11,13,12,5,3,2,18
10365,54,39,1,3,5,5,2,2,5,4,1,3,2,5,1,3,2,3,2,1,NA,10,11,13,12,5,3,2,18
10365,54,40,1.20408163265306,5,5,5,2,1,3.59183673469388,3,2,2,2,3,1,2,4,2,3,1,NA,10,11,13,12,5,3,2,18
10365,54,42,1,3,1,4,1,1,5,5,1,2,1,5,3,2,1,3,3,2,NA,10,11,13,12,5,3,2,18
10365,54,43,1.20408163265306,5,1,4,2,1,3.59183673469388,5,2,2,2,3,1,3,1,5,1,1,NA,10,11,13,12,5,3,2,18
10365,54,44,1.20408163265306,5,2,5,1,1,3.59183673469388,3,1,2,1,3,2,3,1,5,1,1,NA,10,11,13,12,5,3,2,18
10365,54,45,2,4,3,5,1,2,3,3,3,2,2,5,2,3,1,1,3,1,NA,10,11,13,12,5,3,2,18
10365,54,46,1,5,2,4,1,2,3,3,1,2,2,3,3,2,3,5,1,1,NA,10,11,13,12,5,3,2,18
10365,54,47,2,2,1,3,1,5,5,3,2,3,2,3,4,4,1,1,5,3,NA,10,11,13,12,5,3,2,18
10365,54,48,2,5,3,1,5,2,2,1,5,1,5,1,1,1,5,1,1,1,NA,10,11,13,12,5,3,2,18
10365,54,49,1,2,1,3,1,5,4,4,1,4,1,4,4,5,1,3,3,5,NA,10,11,13,12,5,3,2,18
10365,54,50,1,3,4,4,1,3,3,3,1,2,1,3,2,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,51,1,3,3,3,1,4,4,5,2,3,1,4,2,3,1,5,3,2,NA,10,11,13,12,5,3,2,18
10365,54,52,3,2,2,3,1,3,5,5,5,3,4,5,1,2,1,5,3,3,NA,10,11,13,12,5,3,2,18
10365,54,53,1,3,2,5,1,5,4,5,2,3,1,5,3,4,2,5,3,3,NA,10,11,13,12,5,3,2,18
10365,54,54,2,4,2,3,1,3,4,5,3,3,2,5,3,3,1,4,4,4,NA,10,11,13,12,5,3,2,18
10365,54,55,1,3,2,3,1,4,3,4,3,3,3,4,2,3,1,4,3,3,NA,10,11,13,12,5,3,2,18
10365,54,56,1.20408163265306,5,3,5,2,1,3.59183673469388,3,3,3,2,3,2,3,1,3,1,1,NA,10,11,13,12,5,3,2,18
10365,54,57,1,4,1,5,1,3,3,5,3,5,2,5,4,4,1,5,5,3,NA,10,11,13,12,5,3,2,18
10365,54,58,1,5,3,5,1,1,2,3,2,3,1,3,3,4,1,4,3,1,NA,10,11,13,12,5,3,2,18
10365,54,59,1,1,3,5,1,3,3,5,3,3,3,3,3,3,1,5,3,1,NA,10,11,13,12,5,3,2,18
10365,54,60,2,2,2,5,1,2,3,4,3,3,2,5,3,3,1,5,3,3,NA,10,11,13,12,5,3,2,18
10287,35,1,1.00817493776896,4,1,1,2,2,3,4,4,1,3,4,2,2,1,4.99676479090101,3,1,NA,5,15,14,4,4,2,1,18
10287,35,2,1.01052185649299,1,1,3,2,5,4,4,3,3,2,5,3,3,1,5.00274844288003,4,4,NA,5,15,14,4,4,2,1,18
10287,35,3,1.00082160913386,4,1,4,3,3,4.04,1,3,3,1,1,2,3,3,4.99131750249789,3,1,NA,5,15,14,4,4,2,1,18
10287,35,4,1.00640571448395,5,2,3,2,1,4.04,3,4,1,2,3,3,3,3,4.99210824026544,3,1,NA,5,15,14,4,4,2,1,18
10287,35,6,0.993985313372432,2,1,2,2,3,4,3,4,3,3,5,3,3,1,5.00826519737009,3,3,NA,5,15,14,4,4,2,1,18
10287,35,7,1.00457544562402,1,1,1,2,4,4,5,4,4,3,5,2,2,1,4.99994755761618,4,4,NA,5,15,14,4,4,2,1,18
10287,35,8,0.999336145248128,5,1,1,3,1,4.04,5,5,2,3,3,2,3,5,4.99634614324515,4,1,NA,5,15,14,4,4,2,1,18
10287,35,9,0.994868113381162,3,1,1,3,3,4,5,4,3,3,5,2,2,4,4.99908320076915,3,3,NA,5,15,14,4,4,2,1,18
10287,35,10,0.998717514686178,3,1,1,3,2,4,5,5,2,3,5,2,2,2,4.99522497119706,3,3,NA,5,15,14,4,4,2,1,18
10287,35,11,0.994514918369501,4,1,1,5,1,3,4,5,1,4,5,1,1,5,5.00071853710372,3,1,NA,5,15,14,4,4,2,1,18
10287,35,12,1.00440023868222,5,1,1,2,1,3,5,5,2,3,5,2,2,3,5.00565103141036,3,3,NA,5,15,14,4,4,2,1,18
10287,35,15,1.00144980611095,3,1,1,5,1,3,5,5,1,5,5,1,1,3,5.00589303899027,3,3,NA,5,15,14,4,4,2,1,18
10287,35,16,1.00830509536374,5,1,1,5,1,4.04,5,5,1,5,3,1,1,3,5.00592996763297,5,1,NA,5,15,14,4,4,2,1,18
10287,35,17,0.98694307090462,5,5,1,4,1,4.04,5,5,1,4,4,2,1,5,5.0027481457818,3,1,NA,5,15,14,4,4,2,1,18
10287,35,18,0.997231161103852,4,1,1,4,3,5,5,5,3,5,5,2,1,3,4.99415120957621,3,3,NA,5,15,14,4,4,2,1,18
10287,35,20,0.995454854073505,5,1,1,3,1,3,5,5,2,5,5,3,1,5,4.99225542936265,3,1,NA,5,15,14,4,4,2,1,18
10287,35,21,1.00062180351693,5,1,2,2,1,4,4,5,1,5,5,2,1,2,5.0043165287502,2,1,NA,5,15,14,4,4,2,1,18
10287,35,22,1.00880096003488,3,1,1,4,1,3,5,5,2,4,5,1,1,2,4.99884097634978,3,3,NA,5,15,14,4,4,2,1,18
10287,35,23,1.01391845703901,5,1,1,4,1,4.04,5,5,1,4,3,2,1,3,4.99570355932345,4,1,NA,5,15,14,4,4,2,1,18
10287,35,24,0.993031677407489,5,2,4,4,1,4.04,5,4,2,3,5,2,1,5,5.00702690714985,3,1,NA,5,15,14,4,4,2,1,18
10287,35,25,0.996849500292589,4,2,2,3,1,4.04,4,5,3,3,5,2,2,4,5.00430365177705,3,1,NA,5,15,14,4,4,2,1,18
10287,35,28,0.998552803016731,2,2,3,3,5,5,5,5,3,3,5,2,3,2,4.99254819481914,4,3,NA,5,15,14,4,4,2,1,18
10287,35,30,0.985793782838543,1,3,3,1,3,5,5,4,3,3,5,2,4,1,5.00872710467096,5,4,NA,5,15,14,4,4,2,1,18
10287,35,31,0.987196614654052,5,1,2,4,1,5,5,4,1,4,5,2,2,3,5.00122602146709,4,3,NA,5,15,14,4,4,2,1,18
10287,35,37,0.997242677960455,5,1,1,4,2,3,5,5,1,3,5,2,2,3,5.00869598535263,3,2,NA,5,15,14,4,4,2,1,18
10287,35,38,1.00836513616118,4,1,1,3,2,5,5,5,1,4,5,2,2,3,5.00432573809569,3,2,NA,5,15,14,4,4,2,1,18
10287,35,39,1.00413292176659,1,3,4,1,5,5,5,4,4,2,5,4,4,1,4.9955169856855,5,4,NA,5,15,14,4,4,2,1,18
10287,35,40,0.989586572349141,1,1,1,3,3,5,5,5,3,3,5,2,3,1,5.0011513690651,5,3,NA,5,15,14,4,4,2,1,18
10287,35,43,0.988367808068109,5,1,3,4,1,3,5,5,1,3,3,2,1,5,4.99384780110155,3,1,NA,5,15,14,4,4,2,1,18
10287,35,44,0.992954215435291,2,2,3,2,4,5,3,3,3,2,5,2,3,2,4.99701828011438,4,3,NA,5,15,14,4,4,2,1,18
10287,35,45,1.00843871887298,1,1,2,2,3,5,5,5,4,3,5,2,3,1,5.00640302565194,5,3,NA,5,15,14,4,4,2,1,18
10287,35,51,1.00169758468799,2,1,3,3,5,5,5,5,4,4,5,3,4,3,4.9931934844759,4,4,NA,5,15,14,4,4,2,1,18
10287,35,53,1.00289064467577,5,3,3,4,1,4.04,3,5,2,4,5,2,3,3,5.0039486676596,3,1,NA,5,15,14,4,4,2,1,18
10287,35,54,1.00249977678043,5,1,1,4,1,3,5,5,1,5,3,2,1,5,4.99987058591751,3,1,NA,5,15,14,4,4,2,1,18
10287,35,58,1.00661423928482,5,1,1,4,1,4.04,5,5,1,5,5,2,2,4,4.99807395014743,4,1,NA,5,15,14,4,4,2,1,18
10293,43,1,1,4,1,3,2,3,3,5,4,3,3,4,4,3,1,4,3,1,NA,11,12,12,11,10,3,2,18
10293,43,2,1,3,2,2,2,3,2,4,1,3,2,4,3,3,1,4,3,1,NA,11,12,12,11,10,3,2,18
10293,43,3,1,2,2,5,1,4,3,4,1,4,1,4,4,4,1,4,4,4,NA,11,12,12,11,10,3,2,18
10293,43,4,1,5,1,3,1,2,3,5,3,3,2,4,4,3,1,5,4,3,NA,11,12,12,11,10,3,2,18
10293,43,5,1,5,1,4,1,2,4,5,2,3,1,5,4,3,1,5,3,3,NA,11,12,12,11,10,3,2,18
10293,43,6,1,4,2,2,1,3,4,5,3,4,2,4,4,3,1,5,3,2,NA,11,12,12,11,10,3,2,18
10293,43,7,1,3,1,3,1,2,3,4,3,4,2,5,5,5,1,4,2,2,NA,11,12,12,11,10,3,2,18
10293,43,8,1,3,1,4,1,4,4,4,3,4,2,5,4,4,1,5,4,4,NA,11,12,12,11,10,3,2,18
10293,43,9,1,4,1,3,1,2,3,4,2,2,2,4,4,3,1,4,2,2,NA,11,12,12,11,10,3,2,18
10293,43,10,1,3,2,3,2,3,3,3,4,3,3,3,4,3,1,4,3,2,NA,11,12,12,11,10,3,2,18
10293,43,11,1.21052631578947,5,3,3,2,1,3,3,4,2,3,5,4,3,2,4,2,3,NA,11,12,12,11,10,3,2,18
10293,43,12,2,3,2,3,1,3,3,3,3,3,2,5,4,4,1,3,4,3,NA,11,12,12,11,10,3,2,18
10293,43,13,1,5,1,2,2,1,2,3,5,2,3,5,3,3,1,5,3,3,NA,11,12,12,11,10,3,2,18
10293,43,14,1,2,2,3,1,4,3,4,3,4,2,4,4,4,1,5,4,3,NA,11,12,12,11,10,3,2,18
10293,43,15,1.21052631578947,3,1,1,3,1,3,4,5,2,3,4,2,2,3,5,3,2,NA,11,12,12,11,10,3,2,18
10293,43,16,1,1,3,4,1,4,3,4,3,4,1,5,4,4,1,3,4,4,NA,11,12,12,11,10,3,2,18
10293,43,17,1,5,2,3,1,2,3,4,2,3,2,5,4,3,1,5,4,3,NA,11,12,12,11,10,3,2,18
10293,43,18,1,3,2,4,1,3,3,4,1,3,2,4,3,3,1,4,3,3,NA,11,12,12,11,10,3,2,18
10293,43,19,1,4,2,3,1,3,3,4,3,3,2,5,4,4,1,3,3,2,NA,11,12,12,11,10,3,2,18
10293,43,20,1,3,4,4,1,4,3,4,1,4,1,5,4,4,1,4,4,3,NA,11,12,12,11,10,3,2,18
10293,43,21,1.21052631578947,4,4,5,1,1,3,4,2,4,1,5,4,3,1,2,1,4,NA,11,12,12,11,10,3,2,18
10293,43,22,2,4,2,3,1,2,3,4,2,4,2,5,4,4,1,5,3,3,NA,11,12,12,11,10,3,2,18
10293,43,23,1,3,2,4,1,3,4,4,2,3,1,4,4,4,1,3,3,3,NA,11,12,12,11,10,3,2,18
10293,43,24,1.21052631578947,4,2,3,2,1,3,3,3,4,3,4,3,3,2,2,2,2,NA,11,12,12,11,10,3,2,18
10293,43,25,1,2,2,3,1,2,3,4,2,3,1,4,3,4,1,4,3,3,NA,11,12,12,11,10,3,2,18
10293,43,27,1,3,1,3,1,2,3,4,2,3,1,4,4,4,1,5,3,3,NA,11,12,12,11,10,3,2,18
10293,43,28,2,2,3,5,1,3,3,4,2,3,1,4,4,4,1,3,3,3,NA,11,12,12,11,10,3,2,18
10293,43,29,1.21052631578947,2,1,4,1,2,3,4,2,3,1,5,4,4,1,5,2,2,NA,11,12,12,11,10,3,2,18
10293,43,30,2,2,2,4,1,4,3,4,2,4,1,5,4,5,1,3,4,4,NA,11,12,12,11,10,3,2,18
10293,43,31,1,2,2,5,1,4,4,4,1,4,1,5,4,5,1,3,4,4,NA,11,12,12,11,10,3,2,18
10293,43,32,1,3,2,5,1,4,3,4,1,4,1,5,4,5,1,3,4,3,NA,11,12,12,11,10,3,2,18
10293,43,34,1,4,1,4,1,2,3,4,2,4,1,4,4,4,1,3,3,2,NA,11,12,12,11,10,3,2,18
10293,43,35,1,2,2,5,1,5,4,5,1,4,1,5,4,5,1,4,5,4,NA,11,12,12,11,10,3,2,18
10293,43,38,2,4,2,3,2,3,2,3,4,2,2,4,3,3,2,4,2,1,NA,11,12,12,11,10,3,2,18
10293,43,39,1,2,2,4,1,3,3,5,2,3,2,4,4,4,1,3,4,3,NA,11,12,12,11,10,3,2,18
10293,43,40,2,2,2,3,1,4,3,1,2,5,1,5,4,5,1,4,4,4,NA,11,12,12,11,10,3,2,18
10293,43,41,2,3,2,4,1,3,3,4,1,3,2,4,3,4,1,3,3,2,NA,11,12,12,11,10,3,2,18
10293,43,43,1,4,1,3,1,3,3,3,4,3,2,4,4,5,1,3,4,3,NA,11,12,12,11,10,3,2,18
10293,43,44,1,2,2,4,1,4,3,4,1,4,1,4,4,4,1,3,5,3,NA,11,12,12,11,10,3,2,18
10293,43,45,2,5,3,4,1,1,2,3,3,2,1,4,3,3,1,3,3,1,NA,11,12,12,11,10,3,2,18
10293,43,46,1,4,2,3,1,2,2,3,1,4,1,4,4,4,1,5,4,2,NA,11,12,12,11,10,3,2,18
10293,43,47,1,2,2,4,1,4,3,4,1,3,1,4,4,4,1,4,4,3,NA,11,12,12,11,10,3,2,18
10293,43,49,1,4,1,2,1,2,2,5,1,4,2,5,4,4,1,5,2,1,NA,11,12,12,11,10,3,2,18
10323,11,1,2,2,1,1,2,4,2,3,4,4,4,3,2,2,2,3,4,2,NA,12,12,10,12,9,4,1,19
10323,11,4,2,1,1,4,1,4,3,4,1,5,1,4,4,5,1,3,5,4,NA,12,12,10,12,9,4,1,19
10323,11,13,1,4,5,4,2,1,3,3,3,3,1,4,4,3,2,3,1,2,NA,12,12,10,12,9,4,1,19
10323,11,14,1,4,2,3,1,2,3,4,2,3,3,4,4,3,2,4,2,2,NA,12,12,10,12,9,4,1,19
10323,11,15,1.22222222222222,5,3,2,2,2,2.66666666666667,4,2,3,2,3,4,3,2,4,2,1,NA,12,12,10,12,9,4,1,19
10323,11,19,1,4,2,3,1,1,2,3,3,2,3,2,3,3,2,3,2,1,NA,12,12,10,12,9,4,1,19
10323,11,20,1,3,4,3,1,3,2,2,2,3,3,4,3,3,1,4,3,3,NA,12,12,10,12,9,4,1,19
10323,11,22,1.22222222222222,5,4,4,1,1,2.66666666666667,3,2,2,2,3,3,3,1,3,2,1,NA,12,12,10,12,9,4,1,19
10323,11,23,1,1,3,2,1,4,3,4,4,4,5,3,4,2,1,4,3,2,NA,12,12,10,12,9,4,1,19
10323,11,25,1,4,2,2,1,1,3,3,3,2,3,3,3,2,1,4,2,1,NA,12,12,10,12,9,4,1,19
10323,11,26,1,3,4,4,1,3,3,3,1,3,2,3,4,3,1,4,3,2,NA,12,12,10,12,9,4,1,19
10260,32,1,1,3,1,4,1,4,5,5,3,4,2,5,4,4,2,5,3,3,3.7,12,14,13,13,15,3,2,18
10260,32,22,1,2,1,5,1,3,3,5,2,4,1,5,5,5,1,5,5,3,3.7,12,14,13,13,15,3,2,18
10260,32,25,1,4,2,5,1,2,1,3,3,2,2,2,3,3,1,4,4,1,3.7,12,14,13,13,15,3,2,18
10260,32,26,1,5,1,5,1,2,1,5,1,5,1,2,5,5,1,5,3,1,3.7,12,14,13,13,15,3,2,18
10260,32,27,2,1,5,5,1,5,3,5,1,5,1,5,5,5,1,3,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,28,3,1,5,5,1,5,3,3,1,5,1,5,5,5,1,3,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,29,2,3,3,5,1,4,4,3,1,5,1,5,5,5,1,4,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,30,1,4,1,5,1,3,5,5,2,5,1,4,5,5,1,5,3,2,3.7,12,14,13,13,15,3,2,18
10260,32,31,1,5,3,5,1,1,1,5,1,5,1,3,5,4,1,5,3,1,3.7,12,14,13,13,15,3,2,18
10260,32,33,1,3,1,2,2,3,2,5,4,3,3,2,3,3,1,5,3,1,3.7,12,14,13,13,15,3,2,18
10260,32,34,1,5,1,4,1,1,1,3,3,3,2,3,4,4,1,5,2,1,3.7,12,14,13,13,15,3,2,18
10260,32,35,2,1,5,5,1,5,3,1,3,5,2,5,4,5,1,2,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,36,1,3,1,5,1,3,1,5,2,5,1,5,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,37,1.51612903225806,5,1,5,1,1,2.54838709677419,5,1,5,1,4,5,5,1,5,1,1,3.7,12,14,13,13,15,3,2,18
10260,32,39,2,3,1,5,1,3,3,4,2,5,1,5,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,40,3,1,4,5,1,5,4,5,1,5,1,5,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,42,2,3,5,5,1,4,3,3,2,5,1,5,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,43,2,3,5,5,1,4,2,3,2,5,1,5,5,4,1,3,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,44,2,1,5,5,1,5,1,3,1,5,1,5,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,47,2,2,1,4,1,4,3,5,1,5,1,5,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,48,1,3,1,5,1,4,3,5,3,5,1,4,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,49,2,1,3,5,1,5,4,5,1,5,1,4,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,50,1,5,1,4,1,1,1,3,1,2,2,1,3,2,1,1,1,1,3.7,12,14,13,13,15,3,2,18
10260,32,51,1,3,1,5,1,3,2,5,2,4,1,5,5,4,1,1,3,1,3.7,12,14,13,13,15,3,2,18
10260,32,52,1,3,1,5,1,3,1,5,3,5,1,5,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,53,1,3,1,5,1,3,3,5,3,4,1,5,4,4,1,5,5,4,3.7,12,14,13,13,15,3,2,18
10260,32,54,1,3,1,5,1,3,3,4,1,4,1,3,4,4,1,5,3,2,3.7,12,14,13,13,15,3,2,18
10260,32,55,2,2,1,5,1,4,2,4,3,5,1,5,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,56,2,3,1,5,1,5,3,3,2,5,1,5,5,5,1,5,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,57,2,1,4,5,1,5,4,5,1,5,1,5,5,5,1,1,5,5,3.7,12,14,13,13,15,3,2,18
10260,32,58,1,4,2,5,1,3,3,4,1,4,1,3,5,4,1,4,3,1,3.7,12,14,13,13,15,3,2,18
10260,32,59,1,5,3,5,1,1,1,5,1,3,1,3,5,4,2,5,3,1,3.7,12,14,13,13,15,3,2,18
10322,39,1,1,5,1,5,1,1,3,3,1,3,3,5,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,3,1,5,1,5,1,3,3,3,1,1,1,5,3,3,1,5,3,1,NA,13,11,12,12,13,2,2,18
10322,39,4,1,5,3,3,1,1,3,3,1,3,1,5,3,3,1,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,5,1,5,3,3,1,1,3,3,3,3,1,3,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,6,1,5,1,3,1,3,3,3,1,3,1,3,3,3,1,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,7,1,5,3,3,1,3,3,3,1,3,1,5,3,4,1,4,3,3,NA,13,11,12,12,13,2,2,18
10322,39,8,1,3,3,5,1,3,3,3,3,3,1,5,3,3,1,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,9,1,3,3,3,1,3,3,3,3,3,1,5,3,2,3,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,10,1.08333333333333,5,5,3,1,1,2.97222222222222,3,1,3,1,3,3,3,1,1,3,1,NA,13,11,12,12,13,2,2,18
10322,39,11,1,5,1,3,1,1,3,3,1,3,1,3,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,12,1,3,3,2,1,3,3,3,3,3,2,5,3,3,4,1,2,1,NA,13,11,12,12,13,2,2,18
10322,39,13,1,5,3,3,1,3,3,3,1,3,1,3,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,14,1.08333333333333,5,3,3,1,1,2.97222222222222,3,2,3,1,3,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,16,1,3,3,5,1,3,3,5,1,3,1,3,3,3,1,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,17,1,3,3,3,1,3,3,3,1,3,1,3,3,3,1,1,3,3,NA,13,11,12,12,13,2,2,18
10322,39,18,3,5,5,3,1,1,3,3,3,3,3,3,3,2,1,1,1,1,NA,13,11,12,12,13,2,2,18
10322,39,19,1.08333333333333,5,4,3,1,1,2.97222222222222,3,3,3,1,3,3,3,1,2,1,1,NA,13,11,12,12,13,2,2,18
10322,39,20,1,3,3,4,1,3,3,3,1,3,1,3,3,3,1,3,3,3,NA,13,11,12,12,13,2,2,18
10322,39,22,1,5,3,3,1,1,3,3,5,1,3,3,3,2,1,3,1,1,NA,13,11,12,12,13,2,2,18
10322,39,23,2,2,3,3,1,3,2,3,3,2,4,3,3,1,3,1,3,1,NA,13,11,12,12,13,2,2,18
10322,39,24,1,5,3,2,1,1,3,3,3,1,3,3,3,1,1,3,1,1,NA,13,11,12,12,13,2,2,18
10322,39,25,1,5,3,3,1,1,3,2,1,1,1,3,3,2,1,2,3,1,NA,13,11,12,12,13,2,2,18
10322,39,26,1,5,3,5,1,1,3,3,3,3,1,5,3,3,1,3,3,1,NA,13,11,12,12,13,2,2,18
10322,39,27,1,5,2,2,1,1,3,3,3,2,3,3,3,2,1,3,3,2,NA,13,11,12,12,13,2,2,18
